year,address.city,address.state,business.name,industry.division,industry.major_group
2002,LOUISVILLE,KY,COMMONWEALTH WINE & SPIRITS,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,TRACY,CA,OWENS-BROCKWAY GLASS CONTAINER,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2002,BURLESON,TX,Huguley Nursing Center Inc,Services,Health Services
2002,LUBBOCK,TX,OHAIR SHUTTERS LTD,Manufacturing,"Lumber And Wood Products, Except Furniture"
2002,ERIE,PA,LIMCO INC,Wholesale Trade,Wholesale Trade-durable Goods
2002,SAN JOSE,CA,Ecolab Inc,Manufacturing,Chemicals And Allied Products
2002,HONDO,TX,Cr/Pl Llc,Manufacturing,Rubber And Miscellaneous Plastics Products
2002,EDINBURG,TX,GATEWAY PRINTING & OFFICE SUP,Manufacturing,"Printing, Publishing, And Allied Industries"
2002,Houston,TX,Service Transport Company,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,Temecula,CA,Bianchi International,Manufacturing,Leather And Leather Products
2002,Paramount,CA,Weber Metals Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,SANTA FE SPRINGS,CA,ROY E THOMAS FURNITURE MFG,Manufacturing,Furniture And Fixtures
2002,Compton,CA,Dameron Alloy Foundries,Manufacturing,Primary Metal Industries
2002,Yuba City,CA,Sunsweet Dryers,Manufacturing,Food And Kindred Products
2002,El Monte,CA,Vacco Industries,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,Sioux City,IA,American Pop Corn Company,Manufacturing,Food And Kindred Products
2002,DENISON,IA,FARMLAND FOODS INC,Manufacturing,Food And Kindred Products
2002,TULSA,OK,General Wire & Supply Co,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,WICHITA,KS,ENVISION INC,Manufacturing,Paper And Allied Products
2002,Mc Kinney,TX,T Y G Products LP,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,MILWAUKEE,WI,HANSEN STORAGE COMPANY,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,NORWICH,KS,FARRAR CORPORATION,Manufacturing,Primary Metal Industries
2002,San Angelo,TX,Coca-Cola Bottling Co,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Wichita Falls,TX,Golden Distributing Entps LP,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,ALEXANDRIA,LA,Alexandria Coca Cola Btlg Cce,Manufacturing,Food And Kindred Products
2002,Madison,MS,Armstrong Transfer & Stor Co,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,WICHITA,KS,Metal-Fab Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,RANCHO CUCAMONGA,CA,ATC (INC),Manufacturing,Transportation Equipment
2002,CLOVIS,CA,WAWONA FROZEN FOODS INC,Manufacturing,Food And Kindred Products
2002,SAN LEANDRO,CA,MARs Engineering Co,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,SAINT HELENA,CA,C MONDAVI & SONS,Manufacturing,Food And Kindred Products
2002,GREENSBORO,NC,EPES TRANSPORT SYSTEM INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,BALLSTON SPA,NY,HALSTED COMMUNICATIONS LTD,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,FRESNO,CA,San Joaquin Supply Co,Manufacturing,Chemicals And Allied Products
2002,Chesapeake,VA,Oil Transport Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,SPRINGDALE,AR,Frez-N-Stor Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,DALLAS,TX,TEXAS NAMEPLATE COMPANY INC,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,LOS ANGELES,CA,COCA-COLA BOTTLING LOS ANGELES,Manufacturing,Food And Kindred Products
2002,LOS ANGELES,CA,Vent Vue Window Products Co,Manufacturing,"Lumber And Wood Products, Except Furniture"
2002,MONTEBELLO,CA,WILBUR CURTIS CO INC,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2002,Dallas,TX,Lone Star Technologies Inc,Manufacturing,Primary Metal Industries
2002,COLUMBUS,OH,VILLA ANGELA CARE CENTER,Services,Health Services
2002,ATLANTA,GA,BETTER BRANDS OF ATLANTA INC.,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,NORTH SIOUX CITY,SD,INTERBAKE FOODS INC,Manufacturing,Food And Kindred Products
2002,Shippensburg,PA,Cressler Trucking Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,KANNAPOLIS,NC,PILLOWTEX CORPORATION,Manufacturing,Apparel And Other Finished Products Made From Fabrics And Similar Materials
2002,GRAND PRAIRIE,TX,GENESEE PRECISION FABRICATION,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,SEGUIN,TX,ALAMO GROUP (TX) LP,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2002,BRADY,TX,Ed Davenport Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,New Hyde Park,NY,Walsh Messenger Service Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,COSTA MESA,CA,GRISWOLD INDUSTRIES,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,HOUSTON,TX,METALLIC PRODUCTS CORPORATION,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,BEDFORD PARK,IL,Heller Seasonings Ingredients,Manufacturing,Food And Kindred Products
2002,South San Francisco,CA,J F C International Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Philadelphia,PA,Morris Iron & Steel Co Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2002,BISMARCK,ND,SUPERVALU INC,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Lafayette,CA,Bell-Carter Foods Inc,Manufacturing,Food And Kindred Products
2002,PADUCAH,KY,VINYL WINDOW TECHNOLOGIES,Manufacturing,Rubber And Miscellaneous Plastics Products
2002,SALINE,MI,VISTEON CORPORATION,Manufacturing,Transportation Equipment
2002,Los Angeles,CA,San Antonio Winery,Manufacturing,Food And Kindred Products
2002,COLUMBUS,IL,Interstate Carrier Xpress Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,LUFKIN,TX,TEXAS FOUNDRIES LTD LP,Manufacturing,Primary Metal Industries
2002,Paterson,NJ,Metropolitan Trucking Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,Bedford,PA,Blackburn-Russell Co Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,GROVE CITY,PA,MONTGOMERY TRUSS AND PANEL,Manufacturing,"Lumber And Wood Products, Except Furniture"
2002,Tulsa,OK,Frito-Lay Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,STILWELL,OK,MRS SMITHS BAKERY STILLWELL,Manufacturing,Food And Kindred Products
2002,SEWARD,NE,HUGHES BROTHERS INC,Manufacturing,"Lumber And Wood Products, Except Furniture"
2002,WAVERLY,NE,VALMONT,Manufacturing,Primary Metal Industries
2002,RIVERSIDE,CA,BEN BENNETT INC,Services,Health Services
2002,Columbus,OH,Continental Airlines Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation By Air
2002,Detroit,MI,Michigan Foundation Company,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2002,Schaumburg,IL,Conagra Foods Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,CHARLOTTE,NC,CLARIANT CORPORATION,Manufacturing,Chemicals And Allied Products
2002,Youngstown,OH,S T F Inc,Services,Health Services
2002,Solomons,MD,Solomons Nursing Center Inc,Services,Health Services
2002,Du Bois,PA,Palumbos Meats of Du Bois,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,MANHATTAN BEACH,CA,SKECHERS USA INC,Manufacturing,Leather And Leather Products
2002,LOUISVILLE,GA,Cadet Manufacturing Corp,Manufacturing,Apparel And Other Finished Products Made From Fabrics And Similar Materials
2002,HARRISBURG,PA,PEPSI-COLA METRO BTLG CO INC,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Fort Wayne,IN,Dilgard Frozen Foods Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,DAYTON,OH,A & A SAFETY INC,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2002,Massena,NY,General Motors Corporation,Manufacturing,Primary Metal Industries
2002,TARRYTOWN,NY,Tropicana Products,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,CENTRALIA,IL,Engineered Fluid Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2002,LONG BEACH,CA,Ventura Transfer Company,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,PALMER,AK,VALLEY HOSPITAL ASSOCIATION,Services,Health Services
2002,QUAKERTOWN,PA,KNAUSS FOODS,Manufacturing,Food And Kindred Products
2002,Compton,CA,Fleetwood Continental Inc,Manufacturing,Primary Metal Industries
2002,TOTOWA,NJ,Vital Signs Inc,Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2002,White Plains,NY,Miller Nathn Ctr Nrsng Care,Services,Health Services
2002,Sterling,VA,FedEx Express,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation By Air
2002,Salt Lake City,UT,Montana Brand Produce Co Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,Bakersfield,CA,Bakersfield Memorial Hospital,Services,Health Services
2002,HATTIESBURG,MS,Kohler Co,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2002,Utica,NY,Casa Imports Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Harrisburg,PA,Wilsbach Distributors Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Yreka,CA,Stidham Trucking Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,EDISON,NJ,McLaughlin Magic Fleet Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,MONTGOMERYVILLE,PA,MICROSEMI CORPORATION,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2002,Wooster,OH,Waste Management Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2002,Greensburg,PA,George De Lallo Company Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Crestline,OH,Golden Hawk Transportation Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,Milwaukee,WI,Pereles Brothers Inc,Manufacturing,Rubber And Miscellaneous Plastics Products
2002,Los Angeles,CA,Grandview Ranch Market Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Gladbrook,IA,Westbrook Acres,Services,Health Services
2002,MILLVILLE,PA,MILLVILLE NURSING CENTER ASSOC,Services,Health Services
2002,Colorado Springs,CO,Powell Products Inc,Manufacturing,Rubber And Miscellaneous Plastics Products
2002,GARDENA,CA,OHLINE CORPORATION,Manufacturing,"Lumber And Wood Products, Except Furniture"
2002,CAMDEN,NJ,STATE METAL INDUSTRIES INC,Manufacturing,Primary Metal Industries
2002,SAN ANTONIO,TX,TRINITY RETIREMENT COMMUNITIES,Services,Health Services
2002,Sebring,FL,Florida Coca-Cola Bottling Co,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Warsaw,IN,Bodor Corporation,Manufacturing,Transportation Equipment
2002,Pasadena,TX,Special Texas Homes Inc-H C S,Services,Health Services
2002,Monee,IL,South Holland Met Finshg Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,INDEPENDENCE,MO,Alliant Lake Cty Small Caliber,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,Houston,MS,Franklin Logistics Co Llc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,Belmont,NC,Logisco Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,Hastings,NE,Hastings Hvac Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,MILLEDGEVILLE,IL,JSP MOLD LLC,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2002,SANTA FE SPRINGS,CA,WEST COAST PLASTICS INC,Manufacturing,Rubber And Miscellaneous Plastics Products
2002,Kake,AK,Kake Foods Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Cerritos,CA,Cavalier Manufacturing Inc,Manufacturing,Furniture And Fixtures
2002,SHAWNEE MISSION,KS,Nabisco Inc.,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,YOUNGSTOWN,OH,STEEL FORMING INC,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,New York,NY,Air France,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation By Air
2002,BARRINGTON,IL,STANDARD REGISTER COMPANY,Manufacturing,"Printing, Publishing, And Allied Industries"
2002,SHENANDOAH,VA,Cerro Metal Products Company,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,YOUNGTOWN,AZ,Parks & Sons of Sun City Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,Dracut,MA,Majilite Corporation,Manufacturing,Textile Mill Products
2002,Wilmington,MA,Charles River Mouse Farms Inc,"Agriculture, Forestry, And Fishing",Agriculture production livestock and animal specialties
2002,MIDDLETOWN,PA,American Steel & Aluminum Corp,Wholesale Trade,Wholesale Trade-durable Goods
2002,SNOW SHOE,PA,Premier Refractories Inc,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2002,Millersburg,OH,Altercare of Millersburg,Services,Health Services
2002,RED OAK,IA,Evangelicl Luthrn Good Samartn,Services,Health Services
2002,Romulus,MI,Obx Logistics Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,Wheeling,WV,Allied Waste Industries Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2002,LAS VEGAS,NV,SUNRISE HOSPITAL & MEDICAL CENTER,Services,Health Services
2002,LOS ANGELES,CA,Newark Group Inc,Manufacturing,Paper And Allied Products
2002,Westhope,ND,Westhope Home,Services,Health Services
2002,Athens,TN,Life Care Centers of America,Services,Health Services
2002,Racine,WI,Triangle Wholesale Co Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,La Crosse,WI,Bonsack Trucking,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,MARSHFIELD,WI,AUTOMATED PRODUCTS INC,Manufacturing,"Lumber And Wood Products, Except Furniture"
2002,MAUMEE,OH,UNITED PARCEL SERVICE INC OH,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,Herndon,VA,FedEx Express,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation By Air
2002,Youngstown,OH,Fyda Freightliner Youngstown,Wholesale Trade,Wholesale Trade-durable Goods
2002,Arcadia,CA,Miniature Bearing Factory,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2002,Walbridge,OH,GREAT LAKES WINDOW INC,Manufacturing,Rubber And Miscellaneous Plastics Products
2002,Salt Lake City,UT,Loveridge Machine & Tool Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2002,E. Palo Alto,CA,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2002,Hamel,MN,Thorpe Distributing Co,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Tucson,AZ,Frito-Lay Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Santa Ana,CA,Laguna Cookie Company Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Streetsboro,OH,Hammer Company,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Cleveland,OH,A Lo Presti & Sons Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Rock Island,IL,Thoms-Proestler Company,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Midland Park,NJ,Mature Environments Inc,Services,Health Services
2002,JEFFERSON,NC,LEVITON MANUFACTURING CO INC,Manufacturing,Primary Metal Industries
2002,MILILANI,HI,TRANSPACIFIC MVG & STOR LTD,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2002,Brownsville,TX,Unique Tool (texas) Inc,Manufacturing,Textile Mill Products
2002,YUBA CITY,CA,California Fruit Pkg Co LLC,Manufacturing,Food And Kindred Products
2002,Miami,FL,America West Airlines Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation By Air
2002,Dallas,TX,Crest-Foam Corporation,Manufacturing,Rubber And Miscellaneous Plastics Products
2002,Oakland,NE,Banner Health System,Services,Health Services
2002,Norwalk,OH,Tenneco Automotive Oper Co,Manufacturing,Transportation Equipment
2002,Brentwood,MD,Band Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,MINNEAPOLIS,MN,Medallion Sleep Products Inc,Manufacturing,Furniture And Fixtures
2002,MASON,OH,Hamilton Security Products Co,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2002,MANILA,AR,SOUTHWORTH PRODUCTS CORP,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2002,Bellefontaine,OH,Nash Finch Company,Wholesale Trade,Wholesale Trade-non-durable Goods
2002,Stone Mountain,GA,Federated Dept Stores Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
